堡辆,扁埃,抗螟啊拜(崔矾_懦肺弊伐),荐鞭救沥拳瘤荐,矫厘困氰瘤荐
府片,2026-10-21,35.191409,42.4215,8.800923
府片,2023-12-12,35.188818,70.757659,44.098552
府片,2023-10-04,35.187904,1.506315,48.661131
府片,2027-10-01,35.185053,1.503179,13.562163
府片,2025-03-27,175.540678,13.954698,42.833682
府片,2008-01-01,507.623088,1.503179,8.167948
府片,2014-09-10,35.187083,29.989303,5.250699
府片,2018-11-21,40.491735,1.503179,66.62519
府片,2015-02-17,35.186044,50.853123,1.620097
府片,2013-11-02,31.761813,1.503179,73.424577
府片,2012-01-15,35.190285,30.055237,75.849186
府片,2027-07-07,57.681741,7.948379,67.68318
府片,2025-08-02,35.192808,62.46892,6.178657
府片,2027-08-15,120.47323,34.54187,12.405139
府片,2025-03-07,35.186941,1.503179,1.620097
府片,2011-05-19,35.190959,1.503179,1.620097
府片,2015-06-30,204.231774,70.292714,73.098814
府片,2026-07-29,35.192506,44.852555,12.22515
府片,2019-06-17,33.352776,67.946009,65.612921
府片,2024-06-29,97.920462,1.503179,69.405291
府片,2025-02-01,35.189322,1.505912,76.229438
府片,2016-07-30,72.958952,1.503179,78.549704
府片,2024-07-16,35.186776,5.087989,5.599198
府片,2023-09-21,35.189429,33.99794,1.620097
府片,2017-11-24,35.583626,1.503179,1.620097
府片,2019-08-22,106.972708,1.503179,71.939994
府片,2025-06-04,117.170374,24.391874,75.123395
府片,2027-10-01,84.322815,62.852363,1.620097
府片,2015-08-06,118.62895,1.503179,5.499956
府片,2019-03-26,39.070548,1.503179,10.743469
府片,2008-01-01,60.907582,62.431164,75.531787
府片,2012-12-31,35.189266,1.503179,71.606139
府片,2019-07-22,35.186516,1.503179,81.849215
府片,2024-10-10,35.186835,8.424761,78.622967
府片,2023-03-23,35.185406,1.505321,1.620097
府片,2019-03-24,35.188521,41.801286,65.977019
府片,2019-02-03,158.425105,1.503583,46.688464
府片,2011-04-11,35.190492,76.248627,1.620097
府片,2020-02-10,44.432774,70.670352,3.637055
府片,2010-09-20,70.040051,40.677659,1.620097
府片,2027-10-01,71.417691,20.298584,65.349552
府片,2023-09-04,92.667087,26.721668,80.136471
府片,2019-09-01,158.840081,1.503373,5.477449
府片,2008-01-01,93.256187,1.503179,7.815449
府片,2022-09-09,35.189398,62.953671,68.08381
府片,2026-02-14,71.061571,48.441257,13.648857
府片,2018-09-14,305.880759,75.777257,73.797447
府片,2015-10-24,35.192281,66.601453,1.620097
府片,2016-10-10,35.189519,66.738996,34.858533
府片,2027-03-01,35.791528,1.506354,51.059201
府片,2026-06-03,35.191879,40.777531,1.620097
府片,2027-03-23,35.187302,1.503179,65.435503
府片,2024-09-26,35.191237,40.749034,1.620097
府片,2011-01-10,32.445858,12.042318,76.200854
府片,2014-03-11,35.190421,16.145656,4.536554
府片,2027-10-01,122.789765,54.418514,1.620097
府片,2014-12-28,35.185564,76.248627,1.620097
府片,2013-12-12,35.186996,8.37167,9.287098
府片,2016-08-15,35.191882,64.573114,1.620097
府片,2024-11-19,35.198384,1.503179,64.930387
府片,2008-01-01,35.185878,5.017802,16.256355
府片,2026-07-10,35.186269,46.345193,44.049294
府片,2024-01-23,35.186842,1.503179,71.716509
府片,2024-03-14,406.112158,1.503713,29.310475
府片,2018-08-31,35.192439,40.505368,1.620097
府片,2022-09-28,35.187723,1.503179,7.799765
府片,2008-01-01,35.185498,1.503179,8.350664
府片,2021-11-11,76.963053,1.503179,66.249047
府片,2018-04-22,35.190734,48.50783,8.150239
府片,2020-03-03,35.447647,44.208528,1.620097
府片,2015-02-06,112.229734,4.339965,7.924225
府片,2010-07-23,93.751744,43.727318,81.849215
府片,2010-04-29,75.735375,1.503179,14.990173
府片,2017-05-24,35.186949,48.976938,1.620097
府片,2015-04-03,35.189605,74.224874,73.289662
府片,2019-01-16,35.189602,30.011416,1.620097
府片,2021-12-16,434.644379,1.503639,65.693604
府片,2009-01-24,32.839158,1.503179,1.620097
府片,2015-11-17,35.192043,40.592151,66.97508
府片,2022-07-29,35.186805,1.503179,1.620097
府片,2027-10-01,35.191033,1.503179,15.044042
府片,2016-03-10,35.189832,1.504259,8.623388
府片,2014-10-08,35.185168,1.503179,34.806248
府片,2027-10-01,40.322876,49.479457,63.152969
府片,2027-10-01,36.446849,13.056671,1.620097
府片,2020-05-02,35.190996,1.506486,43.830391
府片,2019-03-05,35.190047,1.503179,1.620097
府片,2025-06-08,123.75736,1.503179,1.620097
府片,2018-03-17,244.208117,1.503179,1.620097
府片,2027-10-01,35.189201,1.506429,49.638794
府片,2024-03-20,53.117067,37.2617,1.620097
府片,2019-10-18,35.190406,1.503179,1.620097
府片,2018-04-28,98.053447,1.503179,1.620097
府片,2008-05-21,35.190392,48.414534,59.721729
府片,2027-10-01,35.188309,1.503637,11.92246
府片,2008-01-01,35.185476,68.297751,1.620097
府片,2017-09-18,35.190961,1.503179,6.539443
府片,2027-04-19,35.192208,1.503179,45.702721
府片,2021-02-25,35.187802,1.503179,56.491388
府片,2027-08-14,35.189337,58.268308,67.369464
府片,2025-06-06,35.830775,69.831516,4.538262
府片,2023-10-12,76.114802,32.107823,15.175791
府片,2022-04-13,35.185256,1.503179,55.157076
府片,2018-10-04,35.188849,72.141234,6.935993
府片,2021-07-04,30.009878,27.287657,1.620097
府片,2027-10-01,35.19186,32.705781,1.620097
府片,2016-07-19,35.187172,32.328658,5.387214
府片,2011-11-14,33.849304,1.503179,32.414942
府片,2027-10-01,35.720205,66.468599,1.620097
府片,2018-06-26,35.188349,32.182485,3.341926
府片,2023-12-10,52.367648,1.504767,54.101515
府片,2027-10-01,35.186629,19.744889,8.203372
府片,2020-09-23,35.187413,70.978617,67.328723
府片,2017-09-16,30.009878,36.445746,35.015395
府片,2015-04-30,35.18748,55.507885,1.620097
府片,2012-06-27,35.342312,70.09892,53.430362
府片,2022-03-01,45.980601,61.518002,8.29198
府片,2016-04-01,38.535157,36.173634,1.620097
府片,2023-04-12,118.722151,74.190354,65.453215
府片,2020-05-09,92.613226,48.483555,81.849215
府片,2022-07-07,38.938997,63.158885,23.44165
府片,2020-08-28,35.18831,1.50424,1.620097
府片,2024-08-20,35.188653,1.503179,75.930281
府片,2020-10-05,145.262694,1.503179,1.620097
府片,2023-03-10,35.187309,1.503179,76.218534
府片,2024-05-05,110.802518,69.991073,12.319753
府片,2026-01-20,35.424485,1.503179,66.382751
府片,2027-10-01,247.320743,68.275544,1.620097
府片,2020-08-31,135.114442,1.503179,69.354469
府片,2024-08-04,118.705198,1.967431,51.143508
府片,2016-10-05,36.418351,1.503179,81.849215
府片,2025-02-06,110.937853,67.123792,12.404002
府片,2018-04-15,35.185589,67.283471,65.138645
府片,2014-07-15,35.190807,1.503179,1.620097
府片,2024-02-11,70.933931,1.503179,13.128852
府片,2024-10-27,30.761691,1.503179,73.034546
府片,2019-10-20,118.402046,1.984465,40.959592
府片,2011-07-21,35.190539,46.514975,76.211313
府片,2019-03-18,35.341704,1.503179,5.752066
府片,2024-07-18,35.185434,1.503179,35.218448
府片,2008-01-01,35.190459,1.503179,1.620097
府片,2016-08-21,35.187378,1.503179,43.485878
府片,2017-01-19,35.336933,1.503179,68.10082
府片,2023-09-08,85.716504,1.503179,8.321437
府片,2014-10-13,35.190643,1.503179,1.620097
府片,2017-08-06,35.188034,71.215643,15.793221
府片,2017-01-27,35.189765,69.657753,27.127306
府片,2012-06-14,35.192756,4.400041,1.620097
府片,2018-03-23,35.190632,23.436409,6.555351
府片,2027-10-01,41.124865,1.503179,76.64572
府片,2019-03-08,507.623088,75.722003,5.426197
府片,2014-07-05,34.138971,1.503179,5.736555
府片,2022-11-27,35.833752,1.503179,14.972169
府片,2024-08-17,35.186461,69.736734,81.849215
府片,2024-05-06,101.161713,1.503179,35.177181
府片,2027-10-01,84.501638,1.503179,7.737585
府片,2020-10-18,35.192297,9.437258,1.620097
府片,2027-02-27,82.411642,32.158244,1.620097
府片,2016-07-31,48.064121,76.248627,50.37728
府片,2018-04-18,35.187509,1.503179,1.620097
府片,2019-12-09,60.38396,56.052574,32.391378
府片,2027-10-01,78.296222,9.951174,5.468507
府片,2020-11-28,157.179772,42.290849,4.820432
府片,2017-03-17,40.343094,4.225156,72.261976
府片,2027-10-01,380.64553,1.505746,53.625836
府片,2027-10-01,157.594748,1.505407,34.701692
府片,2026-07-06,35.188675,67.863206,45.016784
府片,2016-10-11,35.188306,4.4601,69.990326
府片,2023-05-09,86.35051,1.503179,9.074653
府片,2026-05-21,35.188317,73.608581,75.226126
府片,2018-01-18,135.290387,1.503179,1.620097
府片,2015-02-11,35.192421,1.503179,1.620097
府片,2021-03-19,35.1927,74.578832,1.620097
府片,2027-10-01,30.110648,1.504216,8.345372
府片,2022-08-08,35.18636,67.930956,9.435122
府片,2025-02-12,118.481137,61.885005,73.718174
府片,2020-03-22,131.971327,1.503179,35.093809
府片,2023-08-27,38.29998,70.650785,42.521335
府片,2011-07-11,35.185671,70.651772,25.003616
府片,2027-10-01,35.187835,5.078922,77.037399
府片,2017-05-24,35.189472,1.503452,8.238803
府片,2011-12-05,75.426028,1.503179,73.248622
府片,2017-03-24,35.189357,1.503179,5.469776
府片,2027-10-01,35.189731,6.998711,44.08214
府片,2026-02-03,507.623088,1.505383,8.313462
府片,2019-07-30,83.691814,1.503179,1.620097
府片,2023-01-10,35.191419,1.506167,8.008392
府片,2023-01-06,35.188221,1.503179,77.618672
府片,2021-09-06,35.190309,5.086977,75.418726
府片,2022-06-25,35.185901,26.91031,77.009467
府片,2020-07-28,35.189474,1.503179,43.549112
府片,2026-05-14,170.759182,1.503179,6.483693
府片,2027-10-01,35.190824,68.114894,30.123664
府片,2019-04-11,35.192348,1.504096,9.030409
府片,2027-09-22,58.289263,1.503362,1.620097
府片,2014-08-11,35.189947,1.503776,52.944902
府片,2027-05-03,489.725049,68.173014,34.727814
府片,2026-03-16,35.187331,32.636237,50.40934
府片,2027-03-31,119.219893,1.505175,73.2405
府片,2010-07-18,35.775472,40.998628,69.252891
府片,2027-10-01,35.191189,66.545704,6.080083
府片,2025-05-20,137.609304,1.503179,69.655847
府片,2027-10-01,127.859335,76.248627,9.150839
府片,2016-09-19,35.18652,21.832379,8.256545
府片,2027-05-03,35.188737,21.448886,81.849215
府片,2027-10-01,35.189099,70.62761,1.620097
府片,2018-03-03,35.190452,1.503179,67.64679
府片,2014-11-23,57.509112,30.066437,75.19173
府片,2024-11-26,132.462038,48.775443,43.643993
府片,2013-08-29,35.828971,12.89589,52.555493
府片,2008-05-07,35.185913,1.503179,52.980974
府片,2021-06-25,35.188092,1.505996,10.738031
府片,2013-03-25,35.342925,5.079917,71.551674
府片,2016-10-05,35.189396,1.503179,43.580736
府片,2019-08-05,31.847319,1.503179,73.97958
府片,2025-04-24,36.02036,1.503179,9.230311
府片,2027-10-01,69.146115,8.359902,1.620097
府片,2023-03-26,35.189964,1.503179,1.620097
府片,2016-03-25,35.18957,13.699731,1.620097
府片,2018-02-01,35.186333,1.503179,81.849215
府片,2026-11-21,35.186189,1.504735,52.194773
府片,2027-08-12,35.190447,4.890847,1.620097
府片,2023-03-28,34.136576,14.57015,29.615387
府片,2008-09-22,35.189689,1.503179,1.620097
府片,2023-06-15,38.870882,1.503179,66.441669
府片,2012-05-10,328.30889,1.503179,62.758834
府片,2025-04-22,35.188139,5.691112,76.427714
府片,2018-08-28,35.189896,1.503179,32.226431
府片,2023-02-10,35.189408,1.503179,69.126087
府片,2024-08-08,35.189357,6.066206,5.211597
府片,2020-03-17,35.192326,1.503179,50.610749
府片,2022-10-14,127.884691,1.503179,3.888433
府片,2018-06-12,57.620869,1.503179,12.057247
府片,2021-05-11,35.186056,71.060521,69.202161
府片,2020-03-24,35.188359,9.764888,12.407042
府片,2019-02-27,35.188002,1.503179,12.888886
府片,2023-10-18,35.191355,6.910685,1.620097
府片,2011-05-05,35.191204,5.093987,70.659461
府片,2014-05-10,35.191566,1.503179,32.297121
府片,2022-07-14,35.191816,1.503179,49.114975
府片,2020-11-23,35.187356,67.915897,1.620097
府片,2020-08-31,65.620538,24.869659,1.620097
府片,2027-03-17,35.190449,48.892891,77.423172
府片,2025-02-27,61.431205,48.926602,5.861683
府片,2016-11-09,38.808992,1.505315,31.496535
府片,2008-01-01,36.475377,52.240149,5.493707
府片,2023-12-16,35.186907,48.82406,5.367764
府片,2026-06-18,93.545554,70.710638,71.697885
府片,2020-12-09,35.190534,1.503179,69.278336
府片,2023-10-18,35.190837,63.155279,33.006462
府片,2025-09-15,35.191583,1.503179,28.700578
府片,2027-10-01,35.18651,49.524761,1.620097
府片,2009-08-15,35.187767,8.401156,1.620097
府片,2027-01-13,36.738237,52.784779,49.704257
府片,2019-06-18,40.451342,1.503179,1.620097
府片,2026-11-04,38.912152,1.503179,12.401755
府片,2023-02-19,35.187653,67.923429,1.620097
府片,2015-03-24,35.192587,4.249819,1.620097
府片,2011-07-12,35.189527,1.503179,66.008542
府片,2008-01-01,35.189602,1.503179,1.620097
府片,2020-10-22,35.191017,1.505229,73.21585
府片,2018-07-13,35.192794,68.916468,68.111675
府片,2026-03-12,97.255121,1.503179,4.517047
府片,2027-10-01,35.186267,1.503179,12.147238
府片,2025-08-24,35.191518,8.085463,78.379539
府片,2026-04-15,35.706546,69.705142,7.49505
府片,2022-02-08,35.187282,4.228006,12.560652
府片,2020-08-07,93.957895,68.547991,1.620097
府片,2020-03-10,95.606441,1.503179,73.158895
府片,2009-10-09,35.1884,62.4501,57.666041
府片,2017-03-22,35.188341,66.365794,73.232144
府片,2015-09-24,110.380005,1.503179,6.523531
府片,2008-01-01,232.448289,10.755002,66.275615
府片,2019-10-25,477.979101,1.503179,79.928935
府片,2021-12-26,35.186705,41.784814,75.055234
府片,2024-01-16,35.18701,1.503179,81.849215
府片,2014-02-03,36.218854,1.503179,27.006153
府片,2015-05-05,35.192314,73.543257,6.563271
府片,2008-07-05,35.188407,58.453987,81.849215
府片,2016-02-12,98.452692,1.503179,12.391569
府片,2027-10-01,35.189492,1.503179,1.620097
府片,2025-12-11,199.449021,1.503179,68.529555
府片,2020-02-07,64.049558,1.503179,1.620097
府片,2012-09-06,35.191468,1.504404,9.162189
府片,2025-06-09,35.190673,67.069575,1.620097
府片,2008-01-01,35.186175,1.503179,75.65395
府片,2022-06-29,36.746567,1.505845,16.101973
府片,2012-02-20,35.191549,1.503915,11.820099
府片,2027-10-01,35.187874,48.158515,1.620097
府片,2027-10-01,35.188279,1.503179,54.010242
府片,2011-11-15,35.18716,1.503179,1.620097
府片,2018-01-17,46.717284,68.396662,1.620097
府片,2027-07-29,35.192729,23.197608,81.849215
府片,2012-10-03,118.560333,75.666747,1.620097
府片,2017-10-01,109.957285,74.433086,1.620097
府片,2010-04-23,76.841771,12.413632,76.813824
府片,2027-07-24,87.831954,1.503179,9.003672
府片,2027-10-01,67.347314,66.584257,1.620097
府片,2009-02-26,141.61887,76.248627,12.405342
府片,2027-10-01,35.189851,63.055064,5.951601
府片,2019-11-02,91.200305,1.506739,22.717989
府片,2026-07-19,38.832203,30.450659,73.346035
府片,2026-07-29,78.053632,66.532851,73.077481
府片,2017-01-28,35.189795,68.413479,1.620097
府片,2019-12-08,35.188279,66.951511,1.620097
府片,2018-12-22,225.394732,66.83344,27.202774
府片,2012-01-13,35.190588,1.503179,7.02889
府片,2012-09-30,43.538726,1.503179,5.926535
府片,2026-10-13,33.623616,76.156252,68.273129
府片,2022-06-26,432.076832,1.503179,1.620097
府片,2021-08-25,34.074937,47.689449,55.104888
府片,2019-08-16,46.417993,1.503179,9.275764
府片,2023-06-07,35.189247,2.586836,1.620097
府片,2019-05-31,494.94172,1.503179,9.096786
府片,2023-06-13,34.134201,1.506977,77.472086
府片,2025-11-10,42.49886,70.648811,34.455714
府片,2025-07-02,35.191499,1.503179,9.482941
府片,2027-10-01,73.343858,45.324051,71.710312
府片,2014-08-23,32.702418,70.365415,70.770946
府片,2015-03-26,35.190265,1.503179,53.772383
府片,2023-04-05,35.185114,1.506888,1.620097
府片,2012-10-20,35.187191,12.976267,54.51222
府片,2023-05-07,35.192155,48.437297,12.064721
府片,2027-10-01,37.416388,1.506217,4.590907
府片,2017-07-28,54.241306,67.984121,1.620097
府片,2023-01-28,35.189582,68.100364,79.753605
府片,2025-12-26,38.942625,9.895304,1.620097
府片,2025-01-25,35.189779,62.548476,76.953447
府片,2023-10-24,35.186045,4.082624,51.227853
府片,2027-05-11,39.330644,1.503179,1.620097
府片,2022-01-02,197.059391,3.674985,5.586876
府片,2022-06-13,35.188758,1.503179,40.099857
府片,2013-03-04,35.19199,4.954319,50.126019
府片,2020-01-24,74.370557,1.504104,1.620097
府片,2020-06-16,129.355751,1.503777,1.620097
府片,2016-04-12,35.186068,1.503179,6.491642
府片,2021-05-05,38.909519,61.054064,71.803485
府片,2026-07-13,40.501859,1.503179,5.113837
府片,2018-06-14,35.191566,1.503179,36.873294
府片,2020-10-07,57.610681,1.503179,6.587087
府片,2019-03-04,67.395242,11.502833,11.518833
府片,2027-10-01,35.191465,1.503179,67.08504
府片,2022-03-22,72.00842,5.084973,8.31879
府片,2018-07-03,218.342007,1.503179,71.863121
府片,2024-12-01,35.190221,66.809829,9.173526
府片,2025-09-03,35.18508,24.630894,7.838751
府片,2021-07-22,35.188955,57.847283,75.243199
府片,2022-07-14,42.287423,70.244265,54.329742
府片,2022-11-19,35.188308,12.102255,10.510905
府片,2024-03-20,35.187042,4.445089,1.620097
府片,2021-01-19,117.520712,1.503179,1.620097
府片,2017-09-15,47.615182,1.503643,1.620097
府片,2027-06-05,35.188582,1.50658,81.849215
府片,2020-09-13,38.878608,1.503179,43.564926
府片,2027-09-23,152.443399,1.503179,11.969013
府片,2018-03-03,35.185877,1.504085,65.882408
府片,2012-11-02,35.188758,40.825135,63.021627
府片,2027-10-01,35.187061,1.503179,6.61087
府片,2019-10-30,128.166598,46.884952,52.192646
府片,2022-10-25,35.190638,76.218159,1.620097
府片,2027-10-01,35.187964,1.503394,35.234994
府片,2019-08-25,34.431539,60.497053,50.626228
府片,2025-09-19,35.190076,1.503179,73.943128
府片,2017-01-30,385.332885,1.636014,4.606114
府片,2023-05-19,40.00405,76.248627,28.598832
府片,2016-02-26,35.1881,9.671747,27.353711
府片,2018-01-14,104.539285,1.503179,74.435761
府片,2018-12-29,68.547488,69.936592,65.945459
府片,2017-10-02,35.18624,44.501136,72.004389
府片,2025-03-15,75.116739,1.503179,66.813707
府片,2020-12-19,35.126962,1.503179,1.620097
府片,2015-07-31,35.95386,69.542599,44.999222
府片,2027-10-01,35.1916,1.503179,43.612386
府片,2020-10-20,49.741835,1.503179,63.729141
府片,2020-12-27,35.185894,61.747333,1.620097
府片,2022-01-14,80.125341,1.504492,61.612789
府片,2021-11-12,110.239161,73.935216,81.849215
府片,2019-10-29,35.191206,1.503179,33.195834
府片,2008-01-01,35.189731,62.153703,11.242741
府片,2026-03-20,63.525817,1.505551,1.620097
府片,2022-04-09,215.989671,63.157989,81.849215
府片,2014-01-27,85.022212,68.245935,1.620097
府片,2025-08-17,33.668749,41.066485,76.501687
府片,2023-11-06,141.058216,8.36578,12.404775
府片,2015-02-11,35.189422,70.346687,81.849215
府片,2017-01-08,35.185347,30.362916,5.328692
府片,2027-10-01,35.186968,1.503785,12.488442
府片,2012-09-10,110.911019,1.503179,1.620097
府片,2012-03-13,132.446362,1.503179,65.082005
府片,2026-04-27,35.189578,1.506106,75.8694
府片,2013-10-09,492.33325,1.503179,1.620097
府片,2022-02-11,35.186326,59.01104,1.620097
府片,2027-10-01,67.227617,1.503179,62.934044
府片,2027-08-10,35.189411,66.596472,76.198532
府片,2013-02-10,34.248636,2.422546,71.890088
府片,2024-03-12,35.190543,1.503179,81.849215
府片,2022-12-09,43.355264,1.503179,10.205179
府片,2020-07-25,137.072955,1.503179,53.964597
府片,2027-10-01,35.188165,7.920953,3.574118
府片,2021-03-13,71.164552,1.503179,6.843219
府片,2024-08-14,487.114098,72.664667,1.620097
府片,2027-10-01,72.702461,40.804775,49.966061
府片,2008-01-01,76.720648,1.506577,7.776479
府片,2013-07-24,182.714935,1.503179,8.901287
府片,2025-05-15,35.192298,1.504153,78.764117
府片,2019-02-10,220.693201,31.748647,49.049528
府片,2021-09-26,35.189243,1.503179,7.268668
府片,2021-05-15,93.309719,74.09699,69.878813
府片,2019-06-18,35.191953,40.634813,1.620097
府片,2025-07-21,33.713909,28.239529,32.344218
府片,2020-08-19,35.188308,1.503179,73.090281
府片,2024-05-13,106.855089,40.372659,67.18653
府片,2015-03-24,118.283124,1.503494,1.620097
府片,2017-02-08,36.053607,1.503179,81.849215
府片,2014-06-27,35.189358,1.503179,1.620097
府片,2016-04-18,35.188653,69.333891,1.620097
府片,2024-03-19,35.186075,70.309231,11.749003
府片,2008-01-01,35.187803,1.503179,9.024867
府片,2024-02-04,39.022961,1.503179,81.849215
府片,2025-09-29,234.799625,31.799998,73.094487
府片,2020-05-24,35.185412,1.503424,1.620097
府片,2015-12-11,35.186271,1.505431,4.535199
府片,2022-09-05,35.191113,32.547784,45.139446
府片,2027-02-08,35.191327,31.504829,1.620097
府片,2009-09-10,35.190407,1.503179,53.283812
府片,2025-07-05,95.194288,70.707538,60.309069
府片,2012-12-27,40.421008,1.503179,15.070948
府片,2025-09-20,134.234266,32.231282,4.741495
府片,2015-03-12,35.190203,5.21419,1.620097
府片,2017-08-09,35.190589,1.503179,66.903396
府片,2022-11-22,35.188223,1.503415,55.522687
府片,2009-06-10,111.206732,59.753778,8.308079
府片,2019-09-05,75.17856,48.393483,28.033117
府片,2019-08-17,38.793541,70.649797,1.620097
府片,2019-09-26,35.190373,1.503179,67.719605
府片,2016-08-04,35.192483,1.503179,1.620097
府片,2026-02-20,66.668176,9.727616,55.365979
府片,2027-06-14,35.192711,1.503179,75.277379
府片,2017-09-30,42.393151,1.503179,1.620097
府片,2023-12-25,138.860005,4.294883,75.991002
府片,2016-12-02,35.188487,1.503179,5.911735
府片,2018-05-09,35.190521,1.503179,1.620097
府片,2025-10-15,320.832124,1.503179,7.900893
府片,2019-07-24,49.943755,1.503179,1.620097
府片,2024-04-05,35.188135,69.924486,81.849215
府片,2021-09-15,69.401689,2.381475,1.620097
府片,2008-01-01,35.188049,1.505811,26.459974
府片,2026-09-15,35.19073,9.653136,9.33957
府片,2024-06-23,35.191858,71.293204,11.985015
府片,2024-11-14,35.187082,1.506309,5.481105
府片,2023-11-20,35.192442,58.097228,73.779306
府片,2010-01-31,35.18994,76.057804,50.564269
府片,2024-03-15,96.018713,61.563812,5.767701
府片,2017-07-02,67.263673,30.977831,70.993953
府片,2027-10-01,35.18993,70.32796,50.171734
府片,2018-12-24,61.954823,68.071306,1.620097
府片,2014-08-15,35.190976,73.673906,1.620097
府片,2012-05-29,35.185657,75.799358,50.217393
府片,2016-05-04,35.334527,1.503179,76.194858
府片,2026-01-22,110.098208,1.503538,68.106764
府片,2017-08-20,35.47083,1.503179,4.993338
府片,2015-08-03,35.190773,1.503179,81.849215
府片,2009-07-01,35.185355,49.842316,5.470912
府片,2008-02-05,35.189179,1.503179,8.35718
府片,2026-03-03,35.186115,45.870833,44.199157
府片,2020-02-14,35.186465,1.503442,34.51091
府片,2027-10-01,37.474567,7.438897,50.424907
府片,2025-08-09,35.18843,1.503179,80.091127
府片,2016-11-29,35.185298,13.938018,30.022017
府片,2017-10-14,38.182404,48.421117,68.2628
府片,2011-10-15,35.189855,1.503179,1.620097
府片,2020-05-04,35.190442,49.887659,12.236975
府片,2027-10-01,149.878663,8.648232,11.959698
府片,2008-08-01,35.192829,1.503179,62.802666
府片,2021-05-29,105.79575,1.503179,10.756144
府片,2027-10-01,35.18528,1.503179,34.593761
府片,2015-12-22,35.192593,5.532155,1.620097
府片,2013-07-13,77.81128,74.308161,11.380783
府片,2010-08-16,35.191262,70.276563,79.046492
府片,2008-06-06,35.283341,1.503179,66.039997
府片,2026-10-15,135.467764,69.438244,1.620097
府片,2023-09-19,35.18573,1.503179,67.206824
府片,2022-09-17,35.192639,21.353046,69.430663
府片,2017-11-09,35.190352,32.499288,57.959693
府片,2021-06-07,36.389848,1.503179,1.620097
府片,2027-10-01,35.189261,32.450633,71.77875
府片,2017-03-21,35.187471,1.503179,74.016004
府片,2021-10-21,75.611801,8.261779,9.063572
府片,2014-12-31,35.188323,8.911306,6.112918
府片,2021-09-18,35.19094,76.248627,1.620097
府片,2013-07-31,35.188625,1.503179,52.450798
府片,2025-10-03,127.874652,1.991272,5.689911
府片,2016-04-27,36.796489,1.503179,1.620097
府片,2017-04-19,38.919313,46.052918,66.243803
府片,2016-04-23,83.796941,35.901694,10.732681
府片,2020-08-14,47.315918,1.503179,66.28362
府片,2008-01-01,35.149529,58.639641,1.620097
府片,2020-06-14,35.298791,1.503179,5.705423
府片,2024-02-25,35.185345,1.506546,1.620097
府片,2009-08-18,156.348059,76.202677,7.706567
府片,2027-10-01,116.118524,17.806713,7.183459
府片,2024-02-24,35.189272,47.376598,1.620097
府片,2020-07-27,42.181744,1.503179,30.965537
府片,2027-10-01,105.913424,46.29575,34.989222
府片,2027-10-01,35.306513,10.971221,52.070987
府片,2023-10-14,35.191215,1.503179,10.255274
府片,2013-03-10,35.191422,62.582219,1.620097
府片,2025-04-21,37.943151,30.187357,1.620097
府片,2022-10-11,107.567081,1.503179,7.768741
府片,2015-07-14,126.660303,1.503179,1.620097
府片,2020-07-23,49.237067,1.503179,4.540014
府片,2014-12-28,35.187161,1.503179,12.031662
府片,2019-12-10,35.189796,75.989287,1.620097
府片,2008-01-01,101.468715,75.655694,52.372255
府片,2023-06-23,35.190839,68.379849,6.719456
府片,2016-06-16,48.363353,1.503179,12.367112
府片,2027-10-01,411.3037,68.759936,44.454567
府片,2027-10-01,73.472099,8.713978,1.620097
府片,2019-12-03,74.113686,1.503179,1.620097
府片,2017-08-25,35.192754,1.503179,71.683725
府片,2025-10-21,139.098918,1.503179,10.736261
府片,2023-06-08,35.187013,76.006414,1.620097
府片,2017-09-25,30.680302,64.397457,4.685336
府片,2019-07-21,127.872777,75.545177,38.633287
府片,2025-03-21,35.188231,1.503179,48.408853
府片,2013-06-30,35.19102,1.503179,1.620097
府片,2017-08-13,37.868314,1.503179,33.858501
府片,2017-01-14,114.459407,8.314934,1.620097
府片,2020-09-22,35.192771,1.977669,5.574579
府片,2025-08-29,121.009721,1.503179,5.133479
府片,2021-06-02,35.336336,5.091002,48.918505
府片,2018-10-02,35.191098,40.814965,1.620097
府片,2015-08-29,35.183409,74.205915,67.349054
府片,2016-08-27,35.187969,32.304327,1.620097
府片,2021-04-05,105.442942,32.353005,35.041543
府片,2018-09-13,75.79731,49.207243,81.849215
府片,2018-03-11,35.187678,10.178423,1.620097
府片,2020-10-26,35.191275,4.226559,1.620097
府片,2017-05-15,35.186557,1.503583,65.75661
府片,2016-08-17,35.188598,11.115356,73.654007
府片,2012-04-20,35.1883,1.503179,1.620097
府片,2012-11-04,123.112283,1.503179,1.620097
府片,2027-10-01,35.188025,1.505766,78.345602
府片,2021-07-31,507.623088,49.094331,10.773912
府片,2025-04-07,35.1892,1.503179,76.197411
府片,2013-05-28,34.127047,32.475021,74.266738
府片,2015-04-12,35.191972,1.503179,8.114765
府片,2011-06-26,35.190443,74.349804,9.804516
府片,2027-08-04,35.186989,1.503179,79.471109
府片,2011-09-20,35.185637,1.503179,73.90672
府片,2020-02-04,81.039781,69.997125,53.918995
府片,2021-04-15,37.125445,71.370763,44.637047
府片,2022-08-04,35.025386,1.506741,1.620097
府片,2024-04-18,85.629729,1.503179,1.620097
府片,2027-10-01,35.18651,40.763298,67.288094
府片,2021-01-18,36.646381,11.742651,72.519433
府片,2027-10-01,35.187181,69.229534,1.620097
