광종,기간,예측가격(달러_톤),수급안정화지수,시장전망지표
동,2012-06-27,9946.656016,64.065814,82.450456
동,2008-01-01,7642.951577,64.068164,41.217091
동,2022-06-10,3379.994794,49.742175,48.596329
동,2008-01-01,3379.866197,64.070553,92.341046
동,2009-12-21,3379.621699,60.778524,66.870671
동,2013-03-25,8462.072914,64.063014,14.956381
동,2012-07-27,3379.817209,64.068551,73.742917
동,2024-04-12,8384.972067,64.069137,5.085369
동,2011-10-20,3380.02912,64.059687,65.499621
동,2024-10-25,3379.948219,64.062126,50.945566
동,2023-07-07,3379.621699,36.530971,66.565035
동,2009-07-17,3379.621699,50.328704,69.035789
동,2018-10-25,3380.102451,47.796601,47.376211
동,2008-01-01,7913.946338,64.067476,41.685229
동,2017-10-11,6425.40287,66.114686,86.853554
동,2010-01-17,3379.621699,64.062764,90.495466
동,2016-06-02,3379.633137,64.070144,55.906387
동,2019-08-07,3379.621699,13.018214,75.838629
동,2008-01-01,3380.04348,64.066315,17.360782
동,2011-10-31,3897.454845,69.024931,42.070523
동,2008-01-01,3379.621699,51.131303,2.841759
동,2008-01-01,3379.643878,64.059127,30.80836
동,2008-01-01,3379.980641,64.061893,13.014206
동,2008-01-01,3379.706389,50.462467,45.86929
동,2008-02-17,7467.032818,64.069894,92.623921
동,2008-01-01,3379.795197,64.061224,48.29516
동,2008-01-01,9238.568742,64.06753,37.72925
동,2019-12-24,3379.621699,64.064283,4.005774
동,2008-01-01,3379.695918,64.065522,71.959293
동,2008-01-01,3379.621699,62.177299,85.660036
동,2022-07-21,3379.731816,64.063845,79.955914
동,2010-07-03,3379.647005,29.504605,27.844653
동,2019-01-20,3380.077638,64.066621,20.229004
동,2008-01-01,3379.877779,64.069976,20.320727
동,2012-02-12,3379.714613,73.741982,11.124666
동,2012-09-04,3379.621699,64.071403,8.324061
동,2010-05-30,6682.127669,9.729408,67.815593
동,2008-04-06,9946.656016,64.062182,60.441302
동,2008-01-01,3379.621699,60.56111,74.114225
동,2021-02-17,3379.937363,35.238749,30.489621
동,2010-11-24,3379.79389,64.068625,93.531125
동,2010-09-04,3379.900113,64.060065,4.208894
동,2014-11-30,3379.784156,64.067841,86.663023
동,2012-11-22,7820.021143,64.063955,38.964468
동,2008-01-01,3380.05063,64.060643,88.230781
동,2021-07-15,7784.65168,64.059454,20.358277
동,2008-01-01,7184.233234,64.06732,48.610022
동,2008-01-01,3379.687408,64.071414,41.699249
동,2022-07-15,8100.119497,64.061424,2.841759
동,2008-01-01,3379.967586,48.921573,68.646385
동,2008-01-01,7292.691863,64.063559,20.12123
동,2008-01-01,3379.941527,64.064392,91.001815
동,2016-09-26,9693.631148,64.063927,41.230128
동,2013-07-21,3379.74854,52.545899,2.841759
동,2012-06-08,7010.603979,44.636786,42.095672
동,2024-10-17,3379.621699,64.068585,46.593891
동,2014-09-03,3379.878475,29.868412,14.990771
동,2014-09-03,3380.056805,46.486967,2.841759
동,2010-09-19,3380.106182,64.067177,86.748237
동,2008-01-01,3379.685417,64.059531,14.997629
동,2013-07-15,4977.470598,61.204943,45.863886
동,2011-11-03,9946.656016,64.068444,38.302893
동,2009-12-14,9946.656016,45.427075,82.44879
동,2010-09-19,9946.656016,64.061051,37.625168
동,2013-07-11,3380.031095,64.0708,7.650055
동,2008-01-01,3379.788968,64.060519,76.308805
동,2020-09-20,7965.724468,90.517829,10.879667
동,2021-09-07,7180.325344,35.857139,15.377909
동,2009-02-10,4891.196612,64.066462,73.889695
동,2020-03-29,3379.621699,64.060097,29.195316
동,2025-02-22,7770.291937,22.379752,41.509325
동,2012-09-19,9557.858725,7.499749,30.647309
동,2013-11-11,3380.137316,8.808855,2.841759
동,2012-02-11,3379.66194,64.059917,87.924547
동,2011-08-28,3380.027524,67.037044,62.954476
동,2019-02-18,8484.403084,64.068037,77.795273
동,2009-03-31,6123.631095,7.499749,9.168825
동,2018-08-09,6981.89301,64.061455,20.377059
동,2008-01-01,3379.70745,64.067653,42.59548
동,2008-01-01,6196.05724,69.394076,74.782287
동,2010-02-19,4432.930886,41.821561,62.377062
동,2008-01-01,3379.640605,48.012546,68.620232
동,2009-12-17,3380.040858,75.532063,20.348924
동,2027-10-01,3379.621699,61.085045,47.429233
동,2016-08-14,3379.621699,36.691854,49.528512
동,2011-11-10,8489.643739,56.319072,20.080787
동,2011-12-31,3380.009725,46.682868,37.36116
동,2015-11-16,3379.621699,64.063305,41.256735
동,2021-01-23,3379.961985,29.836209,29.181082
동,2008-01-01,3379.944829,64.063186,72.755588
동,2016-02-14,3379.621699,64.062418,2.841759
동,2013-07-24,9409.808438,64.061159,6.697591
동,2008-01-01,3379.722326,76.389736,93.384192
동,2017-05-11,3379.704641,64.066122,9.354799
동,2008-01-01,6936.965547,76.592311,38.553975
동,2008-01-01,3379.803129,64.062371,35.297273
동,2023-10-18,6189.794122,31.001128,25.788337
동,2018-06-12,3379.621699,64.071835,5.188401
동,2021-05-29,9946.656016,64.068532,20.264353
동,2016-05-03,5284.320514,7.499749,61.725056
동,2008-01-01,3379.621699,64.064983,90.622435
동,2013-12-24,3379.995617,60.995119,46.270416
동,2011-12-22,3379.621699,41.898409,93.834305
동,2008-01-01,3380.078685,14.656821,15.236654
동,2013-07-10,5724.203539,64.069053,43.991611
동,2011-07-03,6640.630315,64.065858,4.839343
동,2011-06-07,8616.828334,90.517829,72.692856
동,2016-03-22,9946.656016,73.866246,41.808463
동,2008-10-17,3379.621699,64.068465,4.330932
동,2018-07-27,7864.232932,61.115017,6.192637
동,2024-02-20,3379.632016,90.517829,68.463051
동,2010-12-17,3379.769831,64.062126,23.948433
동,2012-07-16,3379.621699,20.153943,81.19652
동,2022-11-18,9700.877085,64.059657,7.646092
동,2008-01-01,6608.944405,64.071807,36.497195
동,2012-10-01,8774.995923,69.894805,75.214261
동,2023-02-26,3379.844243,64.069027,48.584455
동,2012-06-13,6845.788236,64.059445,29.017252
동,2013-12-18,3379.883107,8.562285,87.596017
동,2016-02-02,5539.905943,64.061936,37.000351
동,2008-01-01,3379.834245,29.543387,79.566732
동,2012-05-04,3379.952267,64.05981,71.415564
동,2020-04-11,6211.714604,45.489942,79.550662
동,2022-09-25,4770.324539,29.620947,73.80839
동,2018-08-05,9679.309493,64.066135,90.306171
동,2010-05-27,3379.966183,72.996387,85.892886
동,2010-08-19,3379.742237,70.567673,52.771993
동,2015-02-12,3379.647125,64.060504,27.133992
동,2008-01-01,7015.126414,64.067277,54.309687
동,2020-08-16,9559.087638,8.489362,66.283998
동,2010-08-07,6108.051357,40.326569,68.698736
동,2008-01-01,3380.074689,64.067787,66.77898
동,2025-04-15,3380.087276,27.127111,6.149357
동,2009-10-25,3379.961263,64.065158,91.63885
동,2009-11-16,3379.621699,64.067345,90.221344
동,2014-08-29,9682.171809,64.067822,51.283382
동,2023-04-06,3379.791818,90.517829,30.744462
동,2010-10-30,9262.714217,90.517829,77.260071
동,2017-04-29,8414.304988,64.059592,38.686575
동,2013-01-24,3379.621699,64.064606,56.517582
동,2014-09-19,3379.733167,62.375391,9.038783
동,2010-04-12,3379.815008,64.069088,40.667399
동,2016-05-02,7177.393641,64.068043,23.183955
동,2023-06-29,3379.831073,64.062014,76.507449
동,2012-10-07,3379.763132,64.068059,42.676152
동,2008-03-11,3379.621699,61.315148,7.215576
동,2008-01-01,7014.623983,42.900816,53.493849
동,2014-10-01,3379.935551,72.21582,7.545026
동,2008-01-01,3380.079519,90.517829,66.626248
동,2015-01-17,9676.443831,64.071966,90.729104
동,2013-05-05,3380.110779,29.427092,9.333526
동,2015-09-02,3380.089634,16.506275,27.105628
동,2019-01-27,3379.657907,64.06725,16.804885
동,2015-12-27,3379.621699,64.068119,76.649355
동,2008-01-01,9946.656016,64.063001,90.707152
동,2008-01-01,5285.77792,64.069803,39.804937
동,2011-12-18,6694.043856,52.778093,53.87139
동,2011-12-18,3379.621699,64.061223,9.283859
동,2016-11-11,5665.812507,64.060348,73.599357
동,2017-09-09,3379.810231,64.067657,61.246397
동,2009-05-13,7762.229398,46.878772,4.087026
동,2014-05-23,3379.861477,64.071144,10.716347
동,2009-12-13,5865.924951,71.216818,48.36284
동,2011-06-17,3379.96565,64.066972,38.841911
동,2010-12-12,8180.496733,64.070872,76.272927
동,2014-06-19,3379.621699,64.070887,2.841759
동,2021-08-26,3379.952338,43.029492,49.543959
동,2009-03-01,9946.656016,64.068286,64.768522
동,2017-08-07,3380.063697,64.068034,44.282225
동,2012-04-20,6822.119846,64.066767,7.016068
동,2013-03-06,3379.661033,54.970993,82.550254
동,2015-08-07,9250.655583,64.063951,90.785125
동,2008-04-06,4760.790944,64.070818,24.506822
동,2008-01-01,3379.672992,29.155835,6.245356
동,2017-04-11,3380.023352,64.066653,42.57271
동,2015-12-28,8363.88971,48.631004,72.126425
동,2016-07-30,8526.982423,29.91816,25.139267
동,2008-01-01,9558.757873,64.06486,13.696373
동,2018-06-01,3380.000646,64.066559,58.876829
동,2008-03-17,3379.621699,69.060115,83.499841
동,2010-03-09,3379.903002,12.915812,92.626166
동,2012-12-22,3379.952268,52.357269,73.908379
동,2008-01-22,3380.121224,64.063079,10.281106
동,2015-09-04,3379.621699,68.822824,74.382306
동,2008-01-01,3379.621699,72.612797,77.374013
동,2014-08-27,3379.621699,10.448673,76.184758
동,2010-11-22,3379.621699,64.060685,60.619823
동,2024-09-21,3379.621699,64.065773,61.227727
동,2008-02-19,3380.055447,64.067123,30.727805
동,2017-06-15,3380.038918,64.059356,37.60782
동,2018-08-07,3379.846786,49.270682,24.849329
동,2008-01-01,5869.537273,19.622067,41.647816
동,2013-01-09,6499.827793,64.063609,93.081681
동,2011-05-31,5359.060782,64.067839,2.841759
동,2017-08-21,5880.375078,64.060844,2.841759
동,2021-04-24,6127.890688,64.068944,41.753884
동,2014-06-17,3380.042174,64.06722,9.223194
동,2008-01-01,3379.621699,36.852688,66.348812
동,2008-04-04,3379.621699,64.064953,73.837429
동,2008-03-28,7120.092133,42.079536,45.853074
동,2010-10-01,3379.759196,64.062272,41.153836
동,2023-06-18,3380.02237,64.060335,39.110568
동,2013-06-15,3379.621699,64.062877,68.724943
동,2021-01-18,3379.621699,64.059941,43.549432
동,2013-01-27,3379.621699,28.839999,62.014692
동,2026-12-01,3379.809087,64.061791,5.149039
동,2010-02-12,3379.891138,64.06141,90.390996
동,2008-01-01,5744.63698,64.060353,2.841759
동,2013-04-08,3379.621699,64.066188,8.521987
동,2022-12-20,3380.025185,64.061606,15.805869
동,2017-09-13,4882.505517,60.22771,38.834318
동,2013-10-16,3379.621699,64.063353,94.333721
동,2008-01-01,6354.296055,64.066076,90.594196
동,2019-11-04,3380.046136,64.06067,70.128156
동,2008-01-01,3379.621699,64.062513,29.538824
동,2022-07-30,3380.043528,64.061029,19.582738
동,2016-07-13,3379.849589,71.730373,62.871945
동,2012-11-21,3379.621699,64.06591,45.750032
동,2010-06-01,9946.656016,29.388351,42.868669
동,2008-01-01,9326.98821,39.351837,42.409087
동,2008-01-01,7173.838323,64.061516,72.037247
동,2013-08-08,3379.621699,64.065622,41.366659
동,2017-11-04,3380.025175,64.066616,5.72103
동,2008-01-01,9698.487319,64.255952,68.130435
동,2020-02-25,3380.066469,36.820519,48.865843
동,2014-03-15,3380.136551,64.069584,74.039388
동,2015-08-25,9946.656016,64.071596,32.209356
동,2010-06-20,3379.621699,27.212382,42.133349
동,2013-11-28,3379.621699,64.069448,72.042383
동,2010-09-25,3380.13112,41.476712,87.87949
동,2012-11-05,3379.928065,64.063923,72.232119
동,2012-08-05,3379.621699,64.060718,49.568409
동,2012-02-29,3379.621699,64.070136,76.492013
동,2014-03-31,5832.410737,61.025088,9.527971
동,2021-01-28,3379.885506,64.069225,9.466181
동,2008-01-01,3379.621699,29.233345,72.850633
동,2020-12-15,3380.009741,64.066392,42.842408
동,2014-10-07,3379.869909,64.063882,11.784982
동,2008-01-01,3379.991378,28.64251,64.497021
동,2010-04-21,3379.621699,64.769205,67.689703
동,2016-08-10,3379.621699,41.08189,71.883552
동,2011-06-18,3379.622505,64.071213,63.036969
동,2008-01-23,3379.921524,64.062909,42.612696
동,2008-08-09,3380.004739,7.499749,30.492126
동,2027-10-01,9405.247647,64.061957,72.366603
동,2017-10-21,3379.8069,64.069246,71.826695
동,2012-08-13,3379.621699,29.93717,15.420472
동,2018-05-26,3380.067742,64.06432,56.031953
동,2023-12-04,5847.862247,7.499749,56.509532
동,2021-12-07,5275.576216,64.069927,66.939236
동,2019-12-15,3380.126899,64.059508,73.744761
동,2016-04-16,4767.146726,90.517829,18.497716
동,2016-10-22,3379.621699,26.11399,76.212725
동,2013-10-27,3379.621699,64.062299,2.841759
동,2018-01-04,9255.218652,64.059949,29.336688
동,2016-01-09,3379.805168,64.070172,69.455103
동,2008-01-01,6375.787079,64.065241,76.191755
동,2009-03-07,3379.742734,64.061229,77.06984
동,2014-11-19,7953.421658,64.059529,31.722716
동,2017-07-29,3379.999331,64.061924,7.993613
동,2008-01-01,3379.646448,64.065621,41.142997
동,2021-03-17,5110.344567,64.062689,41.339156
동,2010-01-19,3379.621699,64.067195,46.317524
동,2009-01-27,3379.781199,64.060864,48.591529
동,2012-06-26,3379.621699,77.026609,56.565097
동,2021-11-30,7971.054878,64.066947,42.614071
동,2015-03-20,9372.935142,64.062517,4.796198
동,2013-03-25,3379.702141,75.808096,94.447558
동,2014-07-18,3379.751238,64.062886,6.175002
동,2022-04-15,8718.964555,64.066322,79.470312
동,2009-05-18,3379.808317,64.063975,49.593637
동,2010-09-17,3379.621699,64.059208,69.826676
동,2019-12-23,3379.870012,64.071235,90.650673
동,2024-04-23,3380.052768,64.067335,82.447676
동,2025-11-23,3379.621699,64.06864,86.877444
동,2021-09-25,4653.198722,64.065115,37.989966
동,2008-01-01,9194.769829,90.517829,55.126101
동,2022-05-01,7992.383985,64.07029,72.039878
동,2010-10-25,3379.621699,64.069378,90.485604
동,2008-01-01,3380.098536,64.068001,71.032867
동,2024-08-14,3379.957544,7.499749,56.485719
동,2009-04-14,3380.01054,64.062089,2.841759
동,2024-11-09,4734.764644,64.062507,92.383042
동,2020-11-26,6559.707813,52.263249,9.149299
동,2010-05-30,3379.621699,51.398856,46.247152
동,2008-01-01,8469.770553,64.062582,39.15727
동,2008-07-23,5903.973192,65.55997,15.664953
동,2014-05-15,3379.880398,64.059744,18.450439
동,2008-01-01,7746.563354,64.065125,67.563805
동,2011-06-30,3379.621699,64.066592,88.856379
동,2017-04-03,3379.621699,64.064275,5.598528
동,2015-03-03,3379.621699,64.065658,41.077921
동,2017-12-22,3379.651621,64.063584,28.648693
동,2019-06-18,3379.626025,40.503823,68.193428
동,2014-10-30,9946.656016,64.059876,46.983905
동,2008-09-16,6917.68378,15.766449,2.841759
동,2008-01-01,3379.742376,41.279291,86.489536
동,2011-10-04,9946.656016,42.386148,28.126306
동,2019-08-03,9700.193313,64.059718,20.65418
동,2008-01-01,3379.621699,27.09195,41.17137
동,2011-05-02,3380.056517,69.033737,20.161622
동,2012-02-13,3379.989405,64.059155,15.711974
동,2009-03-10,3379.884147,64.063748,72.787281
동,2017-10-10,3379.851818,64.062117,15.004512
동,2013-02-10,6128.423194,64.067092,2.841759
동,2015-09-03,9655.651252,83.826663,10.553001
동,2020-11-19,9946.656016,64.060145,76.332732
동,2011-07-03,9518.075301,64.070697,74.359533
동,2023-05-02,3379.71947,64.06562,41.223601
동,2011-01-23,3380.060816,64.068458,3.483024
동,2008-01-01,4476.455857,64.065442,30.665307
동,2025-04-14,9191.736409,64.062422,2.841759
동,2008-01-01,3379.621699,44.179494,90.525055
동,2011-07-05,9946.656016,42.965156,12.417809
동,2019-05-06,3379.621699,64.06097,9.063092
동,2016-03-03,3379.76358,64.062137,5.117212
동,2010-04-23,3379.621699,64.070077,6.301228
동,2015-09-17,3380.005358,52.295421,74.450694
동,2008-01-01,3379.70956,64.068912,87.739732
동,2013-02-20,3379.621699,46.146427,37.425088
동,2010-08-30,7960.393503,64.060158,88.215254
동,2016-06-22,9946.656016,64.067641,61.339448
동,2015-09-03,3379.621699,64.059212,38.494513
동,2013-07-28,3380.112662,11.906649,24.442255
동,2020-08-07,3379.624349,64.067775,60.188897
동,2024-10-31,5831.013354,90.517829,19.519136
동,2022-04-23,3379.621699,64.064577,87.90231
동,2017-09-12,3379.621699,13.122014,27.219125
동,2009-10-19,6658.294726,23.384882,72.633562
동,2008-01-01,3380.022813,64.064766,2.841759
동,2014-02-15,3379.869047,64.069226,93.264506
동,2017-10-01,3379.621699,64.070257,69.245544
동,2008-01-01,8491.435599,64.065796,37.105517
동,2011-01-11,3379.840155,52.483015,39.081357
동,2011-03-21,3380.011273,7.499749,38.578757
동,2009-12-07,7938.379062,64.066431,60.252018
동,2012-01-29,9011.002137,64.065129,20.503903
동,2011-03-25,3379.943737,64.065537,62.294516
동,2013-08-04,6124.696007,64.067499,56.525511
동,2008-01-01,3379.764617,68.918582,3.965121
동,2018-04-06,6117.116392,64.06,6.459749
동,2010-11-22,3379.621699,64.061193,9.029059
동,2016-03-07,6823.657753,42.579135,75.063694
동,2014-01-22,3379.621699,64.06013,2.841759
동,2025-04-14,4677.14578,46.976719,80.989752
동,2027-05-20,3380.118789,64.069216,41.844936
동,2008-03-21,3380.135785,70.195247,70.831731
동,2016-09-01,3379.621699,64.063112,4.753337
동,2017-10-12,6962.67307,38.141311,38.034513
동,2013-10-31,3379.621699,48.42485,2.841759
동,2008-05-27,3379.621699,64.065903,50.306789
동,2012-08-01,9946.656016,64.066777,46.312967
동,2008-01-01,3379.891951,64.063639,7.465162
동,2022-01-05,3379.964762,74.765665,34.907124
동,2008-01-01,6705.960264,64.063948,30.363244
동,2013-11-16,3379.683601,64.062075,49.560012
동,2015-04-20,9216.032627,64.066904,19.522488
동,2011-09-12,3379.621699,64.068005,44.477274
동,2008-01-01,7725.854915,48.699717,47.742338
동,2008-02-08,6943.39234,64.066748,3.792321
동,2013-06-26,3379.970251,7.499749,2.841759
동,2014-01-22,3379.621699,19.576582,84.131668
동,2025-01-30,3379.913675,64.070313,73.735401
동,2013-09-08,3379.837487,64.062308,8.730042
동,2018-09-23,9559.40559,70.395547,42.412831
동,2018-08-22,9711.211298,64.064587,46.513734
동,2013-08-11,3380.003063,38.897893,26.476005
동,2010-10-31,3379.883631,64.064224,50.880481
동,2008-01-01,3379.924723,64.060462,45.086669
동,2008-01-01,3379.621699,66.295099,36.981008
동,2010-09-08,3379.869217,65.807591,88.077071
동,2016-06-28,6076.321989,64.059839,48.520557
동,2013-06-09,8849.574627,65.358222,2.841759
동,2010-09-09,3380.044793,19.667409,7.760405
동,2008-01-01,3657.996345,69.794654,50.608768
동,2008-01-01,3379.714766,40.514818,29.741586
동,2015-02-25,3379.998806,64.070792,57.739549
동,2009-10-08,3380.133459,64.069686,34.399908
동,2027-10-01,7766.310539,45.647136,8.148622
동,2012-11-24,8408.335613,64.067063,30.755587
동,2021-06-18,3380.008594,48.218701,8.565467
동,2015-05-07,3379.624641,64.063869,71.788767
동,2012-12-01,8702.329992,78.723423,91.616317
동,2021-03-30,3379.621699,48.917185,42.382005
동,2009-12-14,3379.621699,64.066378,38.727166
동,2008-01-01,9548.855102,64.066024,60.378253
동,2027-10-01,3379.762585,30.854861,8.049823
동,2023-07-11,3379.726165,8.515341,73.746592
동,2024-02-04,3379.850405,64.060353,38.628326
동,2025-11-26,3379.621699,64.068825,7.669978
동,2011-01-12,3379.621699,64.0714,45.847683
동,2010-06-14,8521.13478,7.499749,6.080853
동,2017-01-16,3380.111735,64.066512,41.826734
동,2014-06-04,6855.084946,64.068574,4.290144
동,2012-04-02,3380.069363,64.059246,9.154842
동,2017-10-02,3379.711954,64.063211,2.841759
동,2016-05-01,7890.75968,75.2496,34.824886
동,2011-05-22,9946.656016,53.655277,8.124729
동,2008-01-01,3379.829451,90.517829,2.841759
동,2013-01-31,3379.621699,64.069229,73.866294
동,2010-02-05,3379.917064,70.648822,2.841759
동,2013-05-09,6546.416005,64.06171,90.73277
동,2014-03-17,3379.965399,40.543663,93.889792
동,2016-03-03,4830.358414,8.627926,66.809592
동,2013-05-18,3379.621699,64.065192,2.841759
동,2008-01-01,3379.831659,8.771914,21.800591
동,2014-04-25,3379.692496,64.058901,51.95933
동,2013-06-28,3379.621699,90.517829,48.572693
동,2021-10-06,3379.674793,57.770037,73.856629
동,2013-01-29,3379.621699,64.068519,87.983209
동,2015-01-13,3379.933889,30.165451,86.258217
동,2012-07-06,7423.374011,64.069158,64.380816
동,2011-06-05,9946.656016,64.069449,2.841759
동,2009-12-12,3380.117011,75.050728,2.841759
동,2013-10-30,9700.534507,37.990004,76.476578
동,2010-07-30,7176.416216,64.067535,9.305107
동,2014-02-28,9391.67694,64.068124,42.208518
동,2012-03-12,3379.91662,75.786876,52.862324
동,2008-01-01,7769.228555,64.071617,8.817236
동,2023-11-11,7040.486281,64.059127,34.989244
동,2020-03-04,3379.621699,64.068408,41.320731
동,2008-01-01,9946.656016,64.068115,19.422267
동,2013-11-26,3380.024935,71.669692,63.218681
동,2017-12-14,4690.442148,47.94475,79.373891
동,2008-01-01,6753.625166,64.071947,69.385268
동,2009-05-17,6817.507937,64.071773,66.50385
동,2020-05-28,3379.621699,64.0709,2.841759
동,2027-10-01,3379.866524,64.068711,71.678088
동,2020-09-21,9946.656016,36.466594,70.429687
동,2012-09-19,3379.621699,66.022558,91.332283
동,2011-05-21,3380.120259,45.584263,37.265329
동,2017-05-29,5683.335546,64.059866,41.056228
동,2008-01-01,3380.042511,64.067818,66.840124
동,2012-05-08,5318.617027,76.257581,47.019563
동,2014-03-27,8665.694706,64.070139,82.532527
동,2008-01-01,3380.135698,52.57734,21.135688
동,2012-11-10,3380.051244,64.06463,6.380496
동,2014-01-09,3379.621699,90.517829,5.516926
동,2022-02-26,3379.916901,64.063024,44.233496
동,2008-01-01,3380.025915,9.442305,53.442129
동,2008-01-01,9946.656016,74.809753,2.841759
동,2021-11-19,3379.621699,47.172635,21.004902
동,2008-01-01,3380.135088,64.062454,85.427186
동,2013-02-23,9946.656016,40.76312,2.841759
동,2010-01-31,6315.343182,64.065659,92.704922
동,2023-09-27,3379.621699,64.059135,12.605241
동,2015-12-15,8342.802462,60.338868,42.424037
동,2008-04-19,3379.621699,71.297975,23.921053
동,2008-01-01,3379.731657,74.612002,2.841759
동,2015-07-17,3379.945665,64.070602,2.841759
동,2014-05-09,9507.811578,65.089164,29.437739
동,2016-05-15,3379.648023,64.062102,65.045191
동,2008-01-01,3380.078244,64.063407,72.225198
동,2008-12-10,3379.790332,64.06698,11.639412
동,2008-08-02,3380.06388,64.059192,37.877094
동,2012-05-06,3379.790901,40.596379,31.746375
동,2023-02-19,3379.843578,42.003457,49.249384
동,2012-11-03,9446.164616,64.065747,71.940378
동,2018-06-08,8169.01049,37.738155,19.994089
동,2009-08-08,6151.380535,64.059682,28.549746
동,2008-01-01,3379.801467,64.06313,8.152011
동,2013-09-21,3379.986115,9.722797,92.257052
동,2021-01-01,3379.982542,64.067634,41.422429
동,2010-03-10,3380.104849,7.499749,42.325318
동,2009-08-10,6112.583976,64.071719,49.551677
동,2008-09-17,3379.775463,64.061892,38.808327
동,2015-11-09,3379.717908,45.458509,92.637402
동,2014-11-29,3379.621699,59.511162,93.457656
동,2008-01-01,3379.621699,74.9015,34.845469
동,2022-09-17,6450.212003,8.741133,61.108218
동,2016-06-08,3379.621699,64.063583,24.313056
동,2010-03-10,3379.893269,64.068756,49.524665
동,2016-01-05,3379.681681,61.306328,93.229365
동,2008-01-01,3379.621699,15.026702,2.841759
동,2012-03-10,3379.626663,64.060591,2.841759
동,2008-06-03,9556.157385,64.064007,75.033486
동,2018-03-25,3379.621699,7.499749,2.841759
동,2012-05-14,7008.594089,40.589797,7.94175
동,2012-05-09,9946.656016,64.066264,72.5149
동,2015-11-18,3379.632927,64.065194,5.925249
동,2017-06-17,9946.656016,64.063941,61.391949
동,2011-04-12,5839.763493,64.069764,42.613151
동,2018-08-27,3379.778477,65.899739,41.387702
동,2019-01-04,3379.873476,40.247607,82.514811
동,2014-12-28,8737.631634,64.066533,60.845271
동,2008-01-01,3379.790988,64.070878,29.976626
동,2008-01-01,9219.086101,43.805218,6.198453
동,2016-06-16,3379.877441,64.071529,38.767743
동,2016-03-15,3380.126318,40.405039,44.720462
동,2013-09-25,3380.027829,64.070652,41.19748
동,2013-11-19,3379.863528,19.599394,74.656571
동,2021-05-21,3379.657965,28.172958,2.841759
동,2022-02-22,9241.03958,64.954645,2.841759
동,2010-10-29,3379.931721,27.009952,71.845675
동,2014-04-04,6993.455181,64.070059,2.841759
동,2017-02-09,4738.543644,64.063462,58.421907
동,2027-10-01,3379.752332,30.270055,29.224381
동,2015-05-07,3380.129002,47.940319,66.478668
동,2024-12-31,6741.709097,64.07013,57.96705
동,2020-01-29,3380.036584,34.929539,94.447558
동,2015-07-03,3379.621699,40.437985,45.32998
동,2013-03-07,7749.222519,12.713961,2.841759
동,2009-04-06,3379.71336,8.703389,41.249817
동,2011-08-29,3379.621699,64.069198,52.526798
동,2008-01-01,5830.70198,64.067921,19.125949
동,2026-01-22,9946.656016,64.06633,2.841759
동,2016-09-13,3379.74524,47.841922,19.512421
동,2009-05-28,3379.746727,64.065246,48.180432
동,2008-01-01,6631.124821,64.062273,62.016996
동,2009-01-11,3379.753495,64.069665,2.841759
동,2021-07-27,3380.073123,64.060308,90.754167
동,2011-10-05,3379.621699,64.070512,2.841759
동,2008-01-01,7408.821659,64.068253,29.673573
동,2012-08-14,3379.836735,64.067548,29.265117
동,2011-06-02,3379.659295,64.060334,76.314784
동,2008-01-01,3379.889915,64.069463,28.894416
동,2015-03-06,3379.708588,54.532426,41.661821
동,2021-11-12,5927.539252,9.380642,2.841759
동,2018-03-26,7793.493729,47.773933,42.641538
동,2013-06-13,3379.621699,64.071656,86.026907
동,2016-04-07,3379.786369,64.067659,41.790266
동,2010-07-10,3379.832419,64.068972,44.574757
동,2012-04-22,3379.621699,64.06537,17.959827
동,2011-11-23,3380.039906,64.068565,90.729471
동,2011-09-25,7526.887525,64.062285,5.639363
동,2015-10-30,3379.621699,41.795819,42.803007
동,2008-01-01,9946.656016,64.069209,73.983296
동,2010-02-07,5962.890156,8.547635,45.119892
동,2009-06-23,3379.906646,71.973124,33.001728
동,2014-06-20,7946.583904,64.069402,2.841759
동,2011-02-14,3379.630823,64.070704,46.333436
동,2022-07-13,8524.086139,40.536781,41.62907
동,2008-01-01,3379.696748,8.50522,70.228676
동,2020-04-12,3379.621699,64.068173,34.766199
동,2021-03-25,3380.015003,28.958472,90.678914
동,2010-10-19,8471.535216,64.064027,77.519841
동,2022-03-30,8474.913282,42.643474,52.482029
동,2019-06-06,9946.656016,7.499749,91.032771
동,2009-07-16,3379.621699,60.505548,12.494713
동,2020-04-27,3380.093161,55.90121,76.430269
동,2013-06-18,7187.166254,64.069449,2.841759
동,2019-04-01,3379.81121,64.061334,66.595657
동,2009-04-03,3380.037854,64.068298,68.382264
동,2008-01-01,3379.659197,64.058927,73.219022
동,2015-02-08,6717.87652,64.068213,93.359702
동,2010-12-20,6010.023081,64.065902,56.541311
동,2020-03-10,6080.854767,7.499749,20.10777
동,2009-08-02,9237.312473,64.060032,2.841759
동,2017-06-15,8370.917046,69.994962,41.164709
동,2019-02-23,3379.798257,64.063791,72.2878
동,2014-12-05,8450.132065,64.067589,14.010017
동,2009-11-01,3380.08268,64.068439,74.222822
동,2014-09-22,9659.163627,64.066261,61.190404
동,2020-03-15,3379.621699,9.931,19.694968
동,2011-06-27,3379.621699,64.063528,47.554509
동,2014-03-02,9560.323128,90.517829,82.444342
동,2014-06-29,6670.211066,64.064752,76.302823
동,2011-07-05,3379.859155,8.748685,93.252789
