╠╓а╬,╠Б╟ё,©╧цЬ╟║╟щ(╢ч╥╞_еФ),╪Ж╠ч╬ха╓х╜аЖ╪Ж,╫цюЕюЭ╦ааЖг╔
╢одл,2025-04-10,17614.84981,6.237791,9.84272
╢одл,2019-09-24,8496.365865,55.767961,36.179565
╢одл,2015-06-08,8496.365865,33.108249,0.857918
╢одл,2008-10-08,28844.4509,6.237791,52.709155
╢одл,2018-08-24,8496.365865,6.237791,85.769418
╢одл,2008-01-01,17404.61368,6.237791,0.857918
╢одл,2015-06-01,17231.07513,48.433981,8.053375
╢одл,2021-04-13,20079.06639,28.657034,7.89464
╢одл,2008-01-01,15424.58167,6.237791,44.054904
╢одл,2016-06-09,28844.4509,6.237791,85.437327
╢одл,2020-02-01,10558.42879,6.241113,12.205271
╢одл,2019-11-02,8496.365865,37.473491,40.825089
╢одл,2019-04-17,22190.74907,6.237791,48.541634
╢одл,2013-04-06,8496.365865,6.237791,8.004047
╢одл,2008-01-01,26500.57888,6.237791,45.880746
╢одл,2020-06-17,8496.365865,6.237791,7.724377
╢одл,2027-10-01,17494.28441,60.458399,63.228987
╢одл,2012-09-28,8496.816556,47.990366,44.823872
╢одл,2013-09-02,8496.365865,6.237791,60.328837
╢одл,2012-09-28,12286.09142,6.237791,63.923613
╢одл,2027-10-01,8496.365865,6.237791,59.957022
╢одл,2024-04-26,8496.365865,18.575107,44.70341
╢одл,2022-10-03,8496.365865,9.603632,81.763137
╢одл,2017-03-31,8496.365865,10.40159,9.317474
╢одл,2017-07-07,8496.705216,6.237791,14.503846
╢одл,2008-01-01,8496.365865,6.237791,2.587501
╢одл,2022-04-07,8496.830988,47.274282,63.279676
╢одл,2021-09-21,8496.365865,6.237791,9.323079
╢одл,2020-04-19,17043.39412,6.237791,17.016752
╢одл,2016-10-21,8496.365865,6.237791,5.855758
╢одл,2010-07-07,8496.365865,51.128796,12.228092
╢одл,2015-02-22,8612.995284,48.075261,21.126407
╢одл,2008-01-01,8496.365865,44.117826,17.054006
╢одл,2015-03-10,26959.23743,6.237791,52.335003
╢одл,2027-10-01,8496.365865,54.425958,28.880788
╢одл,2013-03-08,17645.20067,6.237791,8.205002
╢одл,2019-11-28,8496.365865,6.237791,90.086845
╢одл,2017-08-11,15737.9386,44.129773,16.056584
╢одл,2008-01-01,8496.365865,6.237791,64.161843
╢одл,2014-05-02,8496.365865,6.241399,38.444907
╢одл,2024-04-01,16218.81914,55.588457,27.093997
╢одл,2016-04-27,8496.365865,6.238742,2.921129
╢одл,2011-01-07,18465.1561,6.237791,2.187745
╢одл,2012-11-07,8496.365865,56.744862,6.843524
╢одл,2021-07-09,8496.365865,6.237791,16.690997
╢одл,2025-04-30,18610.18076,47.820178,50.782665
╢одл,2025-09-24,9005.464265,6.237791,62.580296
╢одл,2019-03-24,8496.365865,6.237791,55.779636
╢одл,2018-02-22,8496.365865,6.237791,30.268793
╢одл,2020-07-14,8496.586895,6.237791,61.344133
╢одл,2027-10-01,8496.365865,9.56254,0.857918
╢одл,2022-02-22,8496.365865,6.237791,39.157621
╢одл,2015-12-14,10507.80067,7.376392,0.857918
╢одл,2012-11-16,8496.573916,6.237791,66.443231
╢одл,2008-01-01,8496.365865,6.237791,36.7303
╢одл,2026-05-04,17340.7466,6.240316,9.041869
╢одл,2013-02-06,17050.91968,6.237791,10.645662
╢одл,2016-04-18,8496.365865,66.747711,76.326396
╢одл,2014-11-11,8496.365865,6.237791,27.712657
╢одл,2022-09-21,14412.74083,6.237791,49.769
╢одл,2008-08-06,8496.365865,6.237791,44.980156
╢одл,2019-04-30,8496.365865,54.524568,84.327445
╢одл,2022-05-01,17698.4033,19.795927,38.574784
╢одл,2013-06-14,8496.424931,6.237791,6.417657
╢одл,2017-04-06,19904.21318,11.754018,8.024584
╢одл,2018-11-03,20428.39106,67.892233,13.830039
╢одл,2017-04-26,8496.365865,13.62246,26.105473
╢одл,2012-08-26,8496.365865,9.755602,30.450773
╢одл,2010-08-23,15048.00594,6.237791,47.823218
╢одл,2026-01-30,8496.365865,6.237791,63.274803
╢одл,2018-09-24,8496.793481,6.237791,0.857918
╢одл,2008-01-01,8496.62391,6.237791,47.20295
╢одл,2008-01-01,8496.365865,61.020523,49.375961
╢одл,2009-09-07,8496.365865,6.237791,70.92205
╢одл,2013-05-12,8496.365865,6.237791,53.945858
╢одл,2025-06-21,22465.10522,6.237791,6.395625
╢одл,2012-02-08,26156.03823,6.237791,44.742233
╢одл,2016-06-08,19313.85011,6.237791,17.17275
╢одл,2013-03-06,16073.56441,6.237791,49.786532
╢одл,2014-05-20,8496.365865,6.237791,25.111207
╢одл,2009-08-18,8496.365865,35.293304,72.487911
╢одл,2009-05-23,17329.40409,6.237791,0.857918
╢одл,2025-12-30,8496.365865,61.244554,29.445103
╢одл,2014-03-16,8496.832065,6.237791,30.027806
╢одл,2015-11-15,8496.796481,60.199347,8.428856
╢одл,2018-10-08,8496.365865,6.237791,78.769076
╢одл,2020-04-06,8496.365865,6.237791,48.141144
╢одл,2012-10-19,18794.67343,8.698171,38.665135
╢одл,2008-01-01,8496.365865,6.237791,12.500731
╢одл,2027-10-01,8496.365865,6.237791,11.871946
╢одл,2011-09-13,17407.90949,6.237791,0.857918
╢одл,2021-09-17,12762.3379,6.237791,53.609858
╢одл,2012-08-29,8496.365865,14.903653,89.644319
╢одл,2027-10-01,8496.365865,6.239404,26.857795
╢одл,2016-04-02,8731.897772,6.237791,0.857918
╢одл,2019-12-03,12270.19966,6.237791,91.324945
╢одл,2014-11-28,10687.93087,44.381993,52.738111
╢одл,2013-07-10,28844.4509,63.919679,22.370884
╢одл,2018-10-07,8496.365865,6.237791,0.857918
╢одл,2011-12-24,15561.15313,32.737209,56.084002
╢одл,2016-11-18,8496.365865,6.237791,71.159817
╢одл,2027-10-01,8496.365865,6.237791,42.426028
╢одл,2008-04-13,8496.724658,7.981929,85.895177
╢одл,2015-09-06,8496.365865,51.591151,18.725914
╢одл,2016-11-24,8496.421929,42.030069,0.857918
╢одл,2021-10-02,17447.39461,6.237791,18.162454
╢одл,2018-12-18,8496.365865,26.231772,21.883471
╢одл,2026-09-04,8496.365865,6.237791,37.978998
╢одл,2011-04-19,10543.05492,67.381384,8.619389
╢одл,2027-10-01,8496.365865,6.237791,93.609536
╢одл,2013-06-18,8496.365865,6.237791,6.707601
╢одл,2012-02-17,15508.49758,6.237791,78.969243
╢одл,2027-10-01,12980.15709,47.905272,20.73502
╢одл,2012-09-19,8496.365865,60.580081,10.085777
╢одл,2027-01-09,8496.551527,11.880342,63.294229
╢одл,2021-04-15,8496.365865,6.237791,93.609536
╢одл,2027-10-01,8496.365865,44.184385,89.129103
╢одл,2027-10-01,8496.365865,6.237791,28.645232
╢одл,2012-07-05,25604.02011,6.237791,6.080332
╢одл,2027-10-01,8496.365865,6.237791,23.314609
╢одл,2011-09-13,8496.47447,12.237676,4.918404
╢одл,2013-07-26,8496.365865,6.237791,0.857918
╢одл,2008-02-16,17336.20499,6.237791,60.875166
╢одл,2014-11-14,8496.365865,6.237791,90.825811
╢одл,2019-05-17,8496.365865,6.237791,48.204659
╢одл,2017-11-22,8496.581489,6.237791,31.745939
╢одл,2008-01-01,8496.365865,39.122062,62.089422
╢одл,2017-01-27,13700.81563,6.237791,12.475607
╢одл,2011-07-15,17706.94004,6.320316,64.978089
╢одл,2024-05-03,8496.365865,6.237791,54.979387
╢одл,2026-10-17,8496.365865,6.237791,51.956595
╢одл,2021-06-23,20788.86826,6.237791,93.307355
╢одл,2016-02-26,8496.365865,18.228768,72.364799
╢одл,2027-10-01,8496.365865,6.237791,54.013077
╢одл,2021-07-18,11486.70004,25.789044,0.857918
╢одл,2012-03-09,8496.365865,6.240985,63.214699
╢одл,2015-08-30,8496.365865,6.237791,83.260865
╢одл,2008-01-01,13317.0269,44.352955,49.405287
╢одл,2016-06-10,8496.365865,6.237791,85.861823
╢одл,2010-12-10,8496.365865,6.237791,55.215266
╢одл,2023-02-14,8496.365865,6.237791,54.520708
╢одл,2018-07-18,12289.26927,6.239502,24.015992
╢одл,2024-05-08,8496.365865,6.237791,79.167949
╢одл,2018-09-14,8496.365865,6.237791,8.138754
╢одл,2024-02-02,8496.365865,44.084204,13.15636
╢одл,2017-06-17,14044.65852,6.237791,7.738495
╢одл,2011-03-26,8496.365865,6.237791,1.772435
╢одл,2023-03-01,11660.38712,6.240129,50.132558
╢одл,2008-01-01,8496.365865,6.237791,44.305173
╢одл,2024-01-08,10288.31581,9.415773,85.707821
╢одл,2016-02-12,8496.691662,6.237791,84.377235
╢одл,2008-01-01,17445.30183,6.237791,76.42168
╢одл,2013-06-05,8496.365865,9.482368,26.840307
╢одл,2019-10-06,8496.365865,44.465914,64.799528
╢одл,2022-08-06,8496.365865,7.617693,58.510193
╢одл,2019-09-07,8496.365865,60.658432,58.067521
╢одл,2017-05-20,8496.365865,6.237791,20.557715
╢одл,2020-01-07,8496.365865,18.141453,28.26225
╢одл,2015-05-29,25733.2649,6.237791,30.363161
╢одл,2008-01-01,17324.98438,12.711139,88.768048
╢одл,2008-01-01,8496.658602,6.237791,40.346976
╢одл,2014-02-16,8496.618158,6.237791,39.287946
╢одл,2015-01-05,8496.438559,43.644376,36.849697
╢одл,2014-03-16,15964.25977,6.237791,50.074581
╢одл,2017-06-01,8496.365865,6.270702,19.966376
╢одл,2017-07-27,8496.365865,69.455966,18.402136
╢одл,2021-11-22,8496.365865,6.237791,9.039117
╢одл,2014-05-15,17042.32581,6.237791,67.940609
╢одл,2012-12-01,17559.62782,6.237791,93.609536
╢одл,2011-02-06,8496.365865,8.450612,6.432297
╢одл,2012-06-22,8496.365865,6.239908,6.844941
╢одл,2017-11-11,8496.365865,6.237791,0.857918
╢одл,2016-02-27,8975.87118,35.754458,8.082246
╢одл,2008-01-01,14670.52446,6.241161,7.710278
╢одл,2017-07-03,8496.365865,8.870205,54.586259
╢одл,2008-01-01,25329.01915,48.08929,85.362632
╢одл,2017-12-26,22416.59244,54.130134,35.806289
╢одл,2011-11-05,8496.365865,6.237791,31.314666
╢одл,2020-12-30,9345.275896,68.275376,29.834501
╢одл,2021-12-12,13312.91346,6.237791,56.292234
╢одл,2027-10-01,8496.365865,11.459308,0.857918
╢одл,2018-12-13,8496.657737,26.39809,87.598404
╢одл,2014-07-07,9298.585554,6.237791,28.51521
╢одл,2013-07-22,8496.580418,6.237791,9.903497
╢одл,2016-11-27,8496.365865,6.237791,41.403165
╢одл,2027-10-01,8496.365865,47.660837,37.46283
╢одл,2021-09-19,8496.365865,6.237791,78.974447
╢одл,2021-03-10,13310.85945,6.237791,6.849222
╢одл,2008-01-01,10492.68693,6.237791,19.989412
╢одл,2027-08-10,8496.365865,6.237791,18.281594
╢одл,2011-08-09,17666.34923,6.237791,93.328106
╢одл,2015-04-12,26996.40326,18.272466,45.004654
╢одл,2021-07-21,8496.365865,6.237791,0.857918
╢одл,2017-05-01,8496.365865,6.237791,0.857918
╢одл,2017-01-11,20116.91573,12.109168,26.510615
╢одл,2021-08-13,8496.365865,6.238196,83.975014
╢одл,2014-10-01,15877.88377,7.710278,52.299907
╢одл,2014-12-12,17548.32691,44.356186,72.980253
╢одл,2016-01-11,8496.365865,6.237791,38.55218
╢одл,2020-06-19,12711.42375,6.237791,0.857918
╢одл,2027-01-04,8496.365865,43.00645,0.857918
╢одл,2013-04-15,8496.365865,6.237791,62.55755
╢одл,2015-02-04,8496.365865,6.237791,60.14676
╢одл,2016-10-20,8496.486043,6.237791,29.006963
╢одл,2010-12-21,23470.79815,25.544326,46.546599
╢одл,2027-10-01,8496.365865,16.297238,25.472281
╢одл,2008-01-01,8496.404496,6.237791,52.506319
╢одл,2018-06-16,8496.365865,6.237791,86.956651
╢одл,2027-10-01,8496.365865,61.202356,86.475329
╢одл,2018-05-08,8496.365865,50.056982,5.881143
╢одл,2016-11-08,8496.365865,6.237791,63.492802
╢одл,2019-11-29,8496.75626,6.240523,47.809818
╢одл,2019-07-09,8496.365865,6.237791,20.387323
╢одл,2012-10-18,8496.365865,6.238598,89.886851
╢одл,2009-09-23,26921.10142,6.237791,29.019807
╢одл,2013-10-12,8496.365865,29.723471,59.337197
╢одл,2012-11-15,8496.365865,6.237791,30.569947
╢одл,2012-04-02,18091.83244,25.691189,7.583356
╢одл,2027-10-01,8496.365865,16.478441,30.688066
╢одл,2016-09-07,19816.22949,6.237791,26.796581
╢одл,2014-02-21,10651.43298,26.851459,49.815271
╢одл,2019-03-21,8496.365865,6.237791,2.468053
╢одл,2027-10-01,8496.365865,6.237791,63.265065
╢одл,2009-04-20,17557.83339,6.237791,0.857918
╢одл,2016-01-17,17439.72339,6.237791,20.196868
╢одл,2013-05-23,10835.78811,6.237791,29.963405
╢одл,2008-01-01,25411.83047,6.237791,73.795803
╢одл,2012-02-27,26523.4896,18.584345,2.545723
╢одл,2026-10-23,14463.47042,52.62249,31.098991
╢одл,2022-06-24,8496.365865,44.06145,39.387082
╢одл,2027-10-01,8496.365865,25.593312,50.017629
╢одл,2013-05-13,17557.39221,6.237791,0.857918
╢одл,2022-08-11,18866.17617,6.237791,50.558841
╢одл,2012-08-09,8496.365865,6.237791,42.675038
╢одл,2025-09-13,8496.365865,6.237791,78.984911
╢одл,2026-09-29,16342.18701,27.467976,65.46807
╢одл,2015-04-27,15607.09512,6.237791,54.194094
╢одл,2022-10-15,8496.365865,48.283448,41.298241
╢одл,2019-11-03,8496.365865,6.237791,8.331181
╢одл,2027-10-01,8496.365865,44.104606,84.911966
╢одл,2015-04-21,10093.57,6.237791,50.103168
╢одл,2011-09-16,8496.365865,6.237791,39.12727
╢одл,2016-08-29,8496.365865,6.237791,38.434172
╢одл,2009-01-27,17581.6969,6.237791,16.972694
╢одл,2027-10-01,8496.365865,6.237791,50.11032
╢одл,2013-10-20,17560.09477,6.237791,85.106144
╢одл,2008-06-23,8496.365865,7.569028,25.616878
╢одл,2013-09-03,16186.40102,6.237791,17.067189
╢одл,2023-08-09,8496.365865,16.988909,84.607557
╢одл,2009-01-29,8496.365865,44.252646,62.815496
╢одл,2008-01-01,22308.74372,6.237791,18.771099
╢одл,2014-12-03,8496.365865,6.237791,10.313073
╢одл,2017-11-22,8496.365865,6.237791,9.861643
╢одл,2011-09-21,17712.38901,6.237791,39.316271
╢одл,2016-04-13,8496.586693,69.455966,54.664869
╢одл,2027-10-01,21410.95157,6.237791,32.795716
╢одл,2018-10-29,8496.365865,42.033221,71.246345
╢одл,2013-12-10,8496.365865,13.026913,52.680165
╢одл,2008-01-01,17421.08409,44.198037,73.310211
╢одл,2015-04-27,25701.01622,6.237791,63.072884
╢одл,2012-11-27,8496.365865,57.07723,24.89447
╢одл,2008-01-01,10874.74056,60.988186,79.765322
╢одл,2022-01-26,8496.365865,6.240834,49.780708
╢одл,2014-07-03,8496.365865,9.621927,27.143101
╢одл,2015-03-04,8496.365865,6.237791,19.458783
╢одл,2010-04-20,17558.72461,6.237791,41.071582
╢одл,2011-06-17,8496.365865,11.953071,80.768345
╢одл,2027-10-01,8496.365865,6.237791,14.255675
╢одл,2023-08-14,8496.365865,43.833897,88.434756
╢одл,2013-09-01,9251.897271,65.456831,20.436026
╢одл,2016-12-22,8496.365865,28.106286,4.581814
╢одл,2008-01-01,17441.82565,6.237791,85.122776
╢одл,2019-07-06,8496.365865,8.821159,4.587716
╢одл,2017-03-05,19166.76389,6.237791,0.857918
╢одл,2011-12-02,22666.07476,6.237791,27.577796
╢одл,2016-05-23,17026.42948,6.237791,50.020951
╢одл,2010-12-21,8496.365865,6.237791,23.442291
╢одл,2019-06-04,8496.365865,69.455966,63.217968
╢одл,2010-02-04,8496.365865,6.239689,47.808689
╢одл,2019-01-29,8496.365865,6.237791,44.626628
╢одл,2015-10-16,8946.277838,6.237791,16.949029
╢одл,2009-09-11,8660.554276,18.55664,78.992744
╢одл,2018-10-05,8541.655449,6.237791,63.708177
╢одл,2016-09-24,17093.65539,42.751279,50.117464
╢одл,2017-08-01,17600.58985,6.237791,19.442559
╢одл,2015-11-22,8496.365865,43.26162,8.155325
╢одл,2009-01-09,8496.365865,18.403406,28.855942
╢одл,2026-01-09,17326.37053,43.902161,44.296756
╢одл,2018-02-19,8496.539777,26.287245,55.529796
╢одл,2019-03-07,17294.53003,6.237791,47.5591
╢одл,2018-12-28,18441.2822,25.642269,73.390018
╢одл,2009-09-24,20173.91985,6.237791,28.69791
╢одл,2019-03-30,8496.365865,6.237791,14.525605
╢одл,2008-01-01,8496.541694,6.237791,17.967437
╢одл,2016-08-27,10841.35313,68.570864,84.354596
╢одл,2011-11-05,22448.50939,6.237791,0.857918
╢одл,2016-09-29,8496.365865,6.237791,51.528917
╢одл,2027-10-01,8496.365865,6.237791,6.852039
╢одл,2022-04-30,8496.365865,6.237791,59.442881
╢одл,2018-01-30,8496.365865,37.744701,3.612028
╢одл,2014-04-07,8496.365865,8.013862,57.143812
╢одл,2018-10-03,17630.99203,68.541129,55.836239
╢одл,2027-10-01,8496.54451,28.171961,16.945091
╢одл,2014-07-16,25931.09535,6.237791,20.219961
╢одл,2022-09-20,8496.365865,6.237791,50.168233
╢одл,2015-12-27,8496.365865,61.747278,26.662592
╢одл,2018-03-15,10283.49548,6.237791,44.558643
╢одл,2025-05-19,18699.00249,51.589218,10.068567
╢одл,2020-01-24,14307.62144,11.838247,56.425045
╢одл,2018-04-10,15466.54149,6.237791,9.833234
╢одл,2016-08-27,13044.45236,43.924919,26.611946
╢одл,2027-10-01,8496.365865,51.593088,11.45462
╢одл,2021-03-18,8496.365865,6.237791,58.0122
╢одл,2012-09-21,8496.365865,25.987716,85.624068
╢одл,2010-03-05,8496.384161,9.09739,20.12771
╢одл,2025-06-14,17043.28511,6.237791,65.837868
╢одл,2018-12-14,8496.365865,6.237791,52.785284
╢одл,2018-10-24,8496.365865,6.237791,36.786272
╢одл,2021-11-26,17699.85715,6.237791,15.897988
╢одл,2023-02-14,8496.365865,44.493888,18.040561
╢одл,2008-01-01,15925.87257,6.237791,29.563875
╢одл,2022-03-15,8496.482919,26.67531,0.857918
╢одл,2027-10-01,24666.1276,6.237791,0.857918
╢одл,2011-06-16,26734.92045,52.845071,28.533968
╢одл,2012-09-23,8496.365865,54.623176,20.865428
╢одл,2009-05-29,8496.652148,6.237791,8.958916
╢одл,2016-06-24,8496.365865,6.238765,45.614416
╢одл,2018-02-16,17069.90938,6.237791,6.570394
╢одл,2027-10-01,8496.365865,6.237791,51.993028
╢одл,2020-10-09,18985.14868,60.889308,38.619958
╢одл,2016-02-17,8496.797402,6.239544,50.024424
╢одл,2018-04-23,14560.19242,44.123701,37.945774
╢одл,2014-01-01,8496.770082,6.237791,73.431641
╢одл,2018-02-07,10302.1405,6.237791,49.777795
╢одл,2017-01-25,8496.585881,6.237791,55.707584
╢одл,2014-12-26,8496.365865,6.237791,63.240852
╢одл,2019-09-22,11255.10111,6.237791,44.710032
╢одл,2019-06-13,15721.25807,6.237791,37.002989
╢одл,2015-03-25,8496.365865,25.935869,52.322011
╢одл,2026-09-09,8496.546989,6.237791,57.956864
╢одл,2021-07-01,17390.73027,6.237791,81.365148
╢одл,2020-03-20,8496.365865,6.237791,61.605306
╢одл,2016-04-01,8496.365865,6.237791,0.857918
╢одл,2017-09-03,8496.365865,6.237791,30.374114
╢одл,2019-04-06,16333.67765,15.948875,58.344153
╢одл,2019-06-04,8496.365865,6.237791,84.0936
╢одл,2014-07-24,8496.388365,29.690856,73.85623
╢одл,2010-06-22,22218.65716,17.128001,4.597989
╢одл,2008-12-30,15297.75758,6.237791,65.103383
╢одл,2027-10-01,8496.365865,52.743756,14.00998
╢одл,2010-09-17,8496.454003,9.957384,0.857918
╢одл,2020-11-16,12295.58035,6.237791,44.992385
╢одл,2009-09-21,8496.365865,6.241026,54.319615
╢одл,2019-05-06,8496.365865,44.43794,68.098824
╢одл,2026-03-04,8496.479004,6.334514,63.24574
╢одл,2008-11-15,8496.834349,29.674569,0.857918
╢одл,2013-02-02,13040.9438,6.237791,61.148222
╢одл,2015-09-22,8496.511503,54.475263,36.758296
╢одл,2016-04-24,12940.55231,14.052448,0.857918
╢одл,2015-02-25,17330.15986,6.237791,78.910408
╢одл,2022-11-08,8496.365865,61.210429,9.118306
╢одл,2027-10-01,8755.677813,6.237791,52.311371
╢одл,2020-03-18,13136.39151,6.237791,0.857918
╢одл,2016-01-03,8496.775179,9.580778,44.905576
╢одл,2017-02-18,15637.84865,6.237791,90.261889
╢одл,2016-06-01,8496.365865,6.237791,34.605288
╢одл,2009-09-03,8496.365865,6.237791,64.39091
╢одл,2027-10-01,18642.93815,6.237791,79.732095
╢одл,2027-03-06,8496.365865,6.237791,88.891339
╢одл,2016-10-19,8496.365865,6.237791,12.239483
╢одл,2014-09-14,10512.8388,6.237791,19.162704
╢одл,2021-05-27,8496.365865,6.237791,6.461601
╢одл,2018-10-26,8496.365865,59.987033,44.279877
╢одл,2027-04-15,20060.13225,6.237791,0.857918
╢одл,2009-07-13,8496.365865,48.061233,20.411704
╢одл,2022-01-14,8496.365865,41.295129,9.060016
╢одл,2010-08-28,20271.2614,6.237791,27.290418
╢одл,2009-04-19,14858.02864,6.237791,28.212202
╢одл,2027-10-01,8496.834056,6.24178,51.548269
╢одл,2014-09-27,8496.596058,6.237791,8.375502
╢одл,2014-02-20,28844.4509,6.237791,64.795869
╢одл,2008-01-01,8496.365865,8.351614,20.821945
╢одл,2019-08-17,8496.562846,6.237791,19.275419
╢одл,2008-01-01,8496.365865,42.034009,35.872638
╢одл,2026-10-31,8496.365865,6.256512,30.62059
╢одл,2022-11-21,22380.66216,6.241093,60.784112
╢одл,2027-10-01,8496.365865,69.455966,76.088235
╢одл,2020-11-07,8496.365865,6.237791,18.367693
╢одл,2013-05-14,10487.64986,29.739752,52.270366
╢одл,2008-09-12,8496.365865,69.455966,93.44349
╢одл,2024-06-23,13036.25817,20.687955,0.857918
╢одл,2016-12-02,14763.8181,9.571647,38.687718
╢одл,2027-10-01,8496.365865,29.544276,0.857918
╢одл,2010-07-21,8496.365865,6.237791,43.422985
╢одл,2011-04-08,18601.99187,6.237791,63.223598
╢одл,2026-06-06,8496.365865,48.082276,57.050782
╢одл,2014-12-05,8496.365865,6.237791,9.319522
╢одл,2008-09-07,10426.5705,6.237791,38.380634
╢одл,2013-10-07,8496.419024,54.376654,43.513037
╢одл,2011-02-11,8496.365865,6.237791,55.606929
╢одл,2021-07-11,8496.584026,9.100095,0.857918
╢одл,2014-02-27,19866.62816,6.237791,89.25194
╢одл,2008-01-01,19507.36517,16.489804,20.952386
╢одл,2018-03-19,8496.549327,6.237791,76.019282
╢одл,2021-05-12,8496.365865,6.237791,92.066387
╢одл,2014-12-06,8496.76993,30.621833,47.751733
╢одл,2021-03-19,8496.365865,6.237791,2.422425
╢одл,2017-02-10,8496.365865,36.400064,20.012474
╢одл,2018-05-21,8496.365865,6.237791,49.698517
╢одл,2027-10-01,13314.96954,6.237791,11.58239
╢одл,2015-05-12,8496.365865,6.237791,45.747602
╢одл,2018-05-30,8496.365865,48.858934,61.333099
╢одл,2017-09-18,22498.68629,10.23407,0.857918
╢одл,2018-09-25,18405.63066,6.237791,56.345368
╢одл,2027-10-01,8496.365865,6.241708,39.218354
╢одл,2012-02-26,11208.7806,6.237791,15.105021
╢одл,2012-12-23,17532.89063,6.237791,12.102865
╢одл,2022-04-13,8496.365865,6.237791,17.133171
╢одл,2016-01-30,18937.56897,9.548971,74.993497
╢одл,2008-01-01,12861.34449,6.237791,75.543477
╢одл,2015-05-17,8496.365865,6.237791,38.045576
╢одл,2027-10-01,8496.409577,9.839674,26.831542
╢одл,2012-06-28,26477.6738,6.237791,93.286612
╢одл,2019-10-10,19766.14145,6.237791,9.709111
╢одл,2018-03-10,8496.365865,27.820282,2.319552
╢одл,2016-08-31,8496.365865,42.03795,63.600481
╢одл,2009-11-26,8496.738351,52.638002,0.857918
╢одл,2025-03-29,8496.365865,41.424082,17.858191
╢одл,2026-10-04,8496.365865,6.237791,52.102259
╢одл,2014-07-02,8496.365865,31.67249,24.236601
╢одл,2010-06-28,13961.74585,6.237791,0.857918
╢одл,2025-07-29,26306.01128,9.671656,78.987485
╢одл,2021-11-06,19623.35523,6.237791,8.122222
╢одл,2025-12-23,8496.669351,6.237791,66.24138
╢одл,2021-02-15,8496.43872,6.237791,50.734064
╢одл,2010-02-19,10284.42664,6.237791,10.023495
╢одл,2012-08-26,8496.365865,6.237791,19.042208
╢одл,2027-03-27,10412.74428,6.237791,52.3132
╢одл,2018-12-29,17555.56458,16.803371,29.083347
╢одл,2013-07-20,8496.365865,6.237791,2.177677
╢одл,2018-03-29,8496.567732,6.237791,44.942953
╢одл,2016-01-16,17716.50293,31.142594,7.091783
╢одл,2024-11-10,13607.68475,16.470856,9.098865
╢одл,2017-09-24,17157.43481,6.237791,0.857918
╢одл,2018-01-07,17349.83088,34.973954,14.46065
╢одл,2009-06-15,22200.62188,62.752726,2.399505
╢одл,2017-07-14,8496.365865,6.237791,25.183421
╢одл,2010-04-03,8496.365865,6.237791,77.316339
╢одл,2020-01-18,8496.365865,50.068603,29.603501
╢одл,2027-10-01,15557.72645,6.237791,89.544446
╢одл,2020-12-14,14174.47015,6.237791,63.315515
╢одл,2013-04-06,8496.660805,6.237791,27.437774
╢одл,2011-07-27,8496.410764,69.455966,51.579534
╢одл,2025-05-30,17844.78669,6.237791,84.094577
╢одл,2021-11-17,18705.08182,18.538129,84.08669
╢одл,2010-01-07,15347.70609,6.237791,85.093672
╢одл,2018-10-28,8496.365865,6.237791,67.545035
╢одл,2008-01-01,8496.365865,6.237791,75.633014
╢одл,2016-06-11,8496.365865,6.237791,44.920063
╢одл,2009-03-16,8496.365865,37.994891,45.1197
╢одл,2009-03-01,8496.365865,6.237791,41.534312
╢одл,2016-01-24,8496.365865,8.831937,78.18808
╢одл,2017-08-10,8496.365865,6.237791,70.769051
╢одл,2022-05-26,8496.667206,38.252817,76.231163
╢одл,2027-10-01,8496.365865,15.774683,20.58206
╢одл,2015-06-22,20154.88215,58.571464,76.183546
╢одл,2018-08-16,8496.365865,6.237791,9.918528
╢одл,2027-10-01,8496.365865,6.237791,62.566653
╢одл,2019-04-11,12369.17505,28.363882,56.371908
╢одл,2013-01-26,15993.05568,6.237791,75.933482
╢одл,2025-07-18,8827.901176,6.237791,18.49998
╢одл,2016-05-05,8496.634168,6.237791,77.440864
╢одл,2015-03-19,8496.365865,52.755767,9.36424
╢одл,2008-01-01,8496.384804,69.415015,89.476385
╢одл,2013-06-09,8496.365865,60.467351,93.609536
╢одл,2023-10-12,16283.65664,6.237791,44.467999
╢одл,2019-11-23,23870.64005,6.237791,85.815615
╢одл,2013-09-10,26443.24696,50.06376,9.856919
╢одл,2011-10-23,10706.17692,6.237791,39.330439
╢одл,2013-10-29,8496.365865,6.237791,6.366272
╢одл,2016-06-04,8496.365865,6.237791,5.313906
╢одл,2027-02-13,8496.669751,6.237791,47.88679
╢одл,2025-06-13,17525.17225,6.237791,57.701406
╢одл,2010-04-30,8496.365865,6.237791,92.807835
╢одл,2020-01-12,8496.365865,6.237791,20.104694
╢одл,2027-06-20,8496.365865,6.237791,62.294638
╢одл,2016-02-14,8496.365865,6.237791,43.324746
╢одл,2010-10-18,12260.66561,6.237791,90.611974
╢одл,2012-06-06,8496.462853,16.482231,47.855039
╢одл,2008-01-01,8496.365865,18.63052,13.649953
╢одл,2014-02-15,8496.754657,6.237791,50.594315
╢одл,2027-10-01,18489.03655,37.09316,4.624205
╢одл,2021-02-21,8496.365865,6.237791,48.013941
╢одл,2025-11-25,8496.365865,6.237791,9.079453
╢одл,2024-04-23,8496.365865,68.808758,47.79483
╢одл,2013-03-09,8496.373098,9.515664,63.269961
